Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),EV CHARGING POWER DRAW:Schedule Value [](TimeStep),EV CHARGING POWER DRAW COPY:Schedule Value [](TimeStep),Electricity:Facility [J](TimeStep),NaturalGas:Facility [J](TimeStep)
 11/27  08:00:00,,0.215860683,0.218074209,460437913.6,206529052.7
 11/27  09:00:00,,0.443950826,0.446164352,509796389.7,203753182.1
 11/27  10:00:00,,0.49129888,0.493512406,406809214.3,191748544
 11/27  11:00:00,,0.619912584,0.62212611,361217742.1,174541148.6
 11/27  12:00:00,,0.525444111,0.527657637,368686512.7,152669697.5
 11/27  13:00:00,,0.670902795,0.673116321,397126932,119666244.6
 11/27  14:00:00,,0.540012743,0.542226269,355289384.3,92651731.47
 11/27  15:00:00,,0.322786251,0.645572502,341818878.4,89446218.73
 11/27  16:00:00,,0.447757796,0.895515593,336830723.3,97036268.65
 11/27  17:00:00,,1.672587889,0.653312087,367135249,132346413.7
 11/27  18:00:00,,1.63434523,0.615069429,380376443.3,145537395.2
 11/27  19:00:00,,1,1,302923250.9,140890530.7
 11/27  20:00:00,,0.805372183,0.805372183,292032635.6,153860376.3
 11/27  21:00:00,,0.57728204,0.57728204,282798587,152245215.1
 11/27  22:00:00,,0.592761211,0.592761211,284749236,144962568.7
 11/27  23:00:00,,0.389255634,0.389255634,100704522.2,11171067.36
 11/27  24:00:00,,0.340541771,0.340541771,92744575.73,11192659.09
 11/28  01:00:00,,0.240837696,0.240837696,73841457.51,7212348.775
 11/28  02:00:00,,0.093018139,0.173913043,73695471.3,7212348.775
 11/28  03:00:00,,0.056596559,0.137491464,73519011.06,11107769.38
 11/28  04:00:00,,0.011980124,0.092875028,73439562.79,7212348.775
 11/28  05:00:00,,-0.000995064,0.079899841,73342238.65,7212348.775
 11/28  06:00:00,,0.041800292,0.122695197,357732516.8,11107769.82
 11/28  07:00:00,,0.075717888,0.156612793,348845699.5,11205413.05
 11/28  08:00:00,,0.137179304,0.218074209,347934664.8,86514346.69
 11/28  09:00:00,,0.365269448,0.446164352,418271425.4,64566546.03
 11/28  10:00:00,,0.246756203,0.493512406,355076164.9,52478525.63
 11/28  11:00:00,,0.565803249,0.62212611,311567447.8,26433971.31
 11/28  12:00:00,,0.471334776,0.527657637,328627231.8,30668759.21
 11/28  13:00:00,,0.336558161,0.673116321,348443393.1,34555700.42
 11/28  14:00:00,,0.560632822,0.542226269,360609822.2,33481984.64
 11/28  15:00:00,,0.663979054,0.645572502,344656716.2,25008298.61
 11/28  16:00:00,,0.447757796,0.895515593,328249770,24904001.13
 11/28  17:00:00,,1.293271106,0.653312087,339474107.1,26017678.08
 11/28  18:00:00,,1.255028447,0.615069429,306285146.1,24171817.79
 11/28  19:00:00,,1,1,206827629.5,18651005.48
 11/28  20:00:00,,0.805372183,0.805372183,210739196.5,31181648.52
 11/28  21:00:00,,0.57728204,0.57728204,209689294.5,40144125.53
 11/28  22:00:00,,0.592761211,0.592761211,216476657.7,48411991.39
 11/28  23:00:00,,0.389255634,0.389255634,100704522.2,11185042.5
 11/28  24:00:00,,0.340541771,0.340541771,92744575.73,11189037.49
 11/29  01:00:00,,0.240837696,0.240837696,73841457.51,7212348.775
 11/29  02:00:00,,0.123122645,0.173913043,73695471.3,7212348.775
 11/29  03:00:00,,0.086701065,0.137491464,73584679.58,11106706.11
 11/29  04:00:00,,0.04208463,0.092875028,73505231.3,7212348.775
 11/29  05:00:00,,0.029109442,0.079899841,73407907.17,7212348.775
 11/29  06:00:00,,0.071904799,0.122695197,332335898.1,11108959.48
 11/29  07:00:00,,0.105822395,0.156612793,305867319.2,11207588.19
 11/29  08:00:00,,0.167283811,0.218074209,287564133.4,111576750.3
 11/29  09:00:00,,0.395373954,0.446164352,383946748.7,80495391.09
 11/29  10:00:00,,0.442722008,0.493512406,328159650.2,69132675.85
 11/29  11:00:00,,0.311063055,0.62212611,313000106.4,59948928.97
 11/29  12:00:00,,0.263828819,0.527657637,322225949.8,51574431.43
 11/29  13:00:00,,0.72197036,0.673116321,330496778.4,31970528.38
 11/29  14:00:00,,0.591080308,0.542226269,330285969.5,36286342.2
 11/29  15:00:00,,0.322786251,0.645572502,308683435.8,46038882.74
 11/29  16:00:00,,0.447757796,0.895515593,317552960.6,60647463.99
 11/29  17:00:00,,1.859835627,0.653312087,352231767.3,66892182.24
 11/29  18:00:00,,1.821592968,0.615069429,348540079.7,66144860.69
 11/29  19:00:00,,1,1,245209844,79739172.03
 11/29  20:00:00,,0.805372183,0.805372183,235368558.1,85841923.06
 11/29  21:00:00,,0.57728204,0.57728204,229421250.1,93919979.35
 11/29  22:00:00,,0.592761211,0.592761211,230029866.9,100385344.7
 11/29  23:00:00,,0.389255634,0.389255634,100704522.2,11167362.02
 11/29  24:00:00,,0.340541771,0.340541771,92744575.73,11193886.19
 11/30  01:00:00,,0.240837696,0.240837696,73841457.51,7212348.775
 11/30  02:00:00,,0.078157207,0.173913043,73695471.3,7212348.775
 11/30  03:00:00,,0.041735627,0.137491464,73486594.14,11106482.88
 11/30  04:00:00,,-0.002880808,0.092875028,73407145.87,7212348.775
 11/30  05:00:00,,-0.015855996,0.079899841,73309821.73,7212348.775
 11/30  06:00:00,,0.02693936,0.122695197,321897848.2,11108994.23
 11/30  07:00:00,,0.060856957,0.156612793,318070103.8,11207288.91
 11/30  08:00:00,,0.122318373,0.218074209,313027845.1,142972022.2
 11/30  09:00:00,,0.350408516,0.446164352,384070902.3,93536885.55
 11/30  10:00:00,,0.39775657,0.493512406,327574743.1,55181769.62
 11/30  11:00:00,,0.311063055,0.62212611,318066108.5,34943223.26
 11/30  12:00:00,,0.469346534,0.527657637,320211656,30689853.67
 11/30  13:00:00,,0.336558161,0.673116321,322226123.9,31781850.95
 11/30  14:00:00,,0.271113135,0.542226269,322749388.8,36299865.81
 11/30  15:00:00,,0.322786251,0.645572502,312488591.4,25016186.06
 11/30  16:00:00,,1.268932626,0.895515593,313506179.5,24913660.7
 11/30  17:00:00,,1.02672912,0.653312087,342622291.2,37892324.32
 11/30  18:00:00,,0.988486462,0.615069429,323274928.3,53865200.26
 11/30  19:00:00,,1,1,221396819.7,82957797.12
 11/30  20:00:00,,0.805372183,0.805372183,215396560.3,76146405.94
 11/30  21:00:00,,0.57728204,0.57728204,210328202.2,84581222.71
 11/30  22:00:00,,0.592761211,0.592761211,219827897,115517176.4
 11/30  23:00:00,,0.389255634,0.389255634,100704522.2,11171591.6
 11/30  24:00:00,4.623055556,0.340541771,0.340541771,92744575.73,11193554.95
 12/01  01:00:00,,0.240837696,0.240837696,73841457.51,7212348.775
 12/01  02:00:00,,0.144276771,0.173913043,73695471.3,7212348.775
 12/01  03:00:00,,0.107855191,0.137491464,73630824.17,11107061.71
 12/01  04:00:00,,0.063238756,0.092875028,73551375.89,7212348.775
 12/01  05:00:00,,0.050263568,0.079899841,73454051.75,7212348.775
 12/01  06:00:00,,0.093058924,0.122695197,418475725.2,11108953.77
 12/01  07:00:00,,0.126976521,0.156612793,399613369.6,11211717.13
 12/01  08:00:00,,0.188437937,0.218074209,374054278.7,309031588.8
 12/01  09:00:00,,0.41652808,0.446164352,456159621.2,301341920.4
 12/01  10:00:00,,0.463876134,0.493512406,382734602.8,284407468.3
 12/01  11:00:00,,0.311063055,0.62212611,354564417,272915725.2
 12/01  12:00:00,,0.546965153,0.527657637,368549434.2,261874689.2
 12/01  13:00:00,,0.336558161,0.673116321,408936139.8,264110789.2
 12/01  14:00:00,,0.656431299,0.542226269,367143896.7,269416778.1
 12/01  15:00:00,,0.322786251,0.645572502,381914374.5,268555693.1
 12/01  16:00:00,,0.447757796,0.895515593,401655777.5,275203175.7
 12/01  17:00:00,,2.099455925,0.653312087,434082941.1,274110603
 12/01  18:00:00,,2.061213267,0.615069429,418033624,277818514
 12/01  19:00:00,,1,1,337075886.2,273643524.6
 12/01  20:00:00,,0.805372183,0.805372183,331755549,274318702.7
 12/01  21:00:00,,0.57728204,0.57728204,320377990.3,282127434.1
 12/01  22:00:00,,0.592761211,0.592761211,325081888.5,280196655.8
 12/01  23:00:00,,0.389255634,0.389255634,100704522.2,11197637.89
 12/01  24:00:00,,0.340541771,0.340541771,92744575.73,11185672.66
 12/02  01:00:00,,0.063282495,0.063282495,61960495.73,7212348.775
 12/02  02:00:00,,-0.067880537,0.046892784,61924744,7212348.775
 12/02  03:00:00,,-0.087229501,0.02754382,61674383.02,11107856.55
 12/02  04:00:00,,-0.106578465,0.008194855,61632176.12,7212348.775
 12/02  05:00:00,,-0.110675893,0.004097428,61589969.23,7212348.775
 12/02  06:00:00,,-0.110675893,0.004097428,436715694.3,11108991.98
 12/02  07:00:00,,-0.103619212,0.011154109,433461879.4,11205136.89
 12/02  08:00:00,,-0.057864602,0.056908718,359254717,275821933.5
 12/02  09:00:00,,0.056408105,0.171181425,312961835.6,262234216.1
 12/02  10:00:00,,0.141998817,0.256772137,282860463,258538771
 12/02  11:00:00,,0.360755931,0.475529251,250320153.9,242552968.3
 12/02  12:00:00,,0.396494606,0.511267926,249797312.7,230455557.3
 12/02  13:00:00,,0.501707262,0.501707262,220331081.2,224559656.1
 12/02  14:00:00,,0.573867517,0.573867517,205541340.2,219534067.3
 12/02  15:00:00,,0.516958798,0.516958798,210062325.3,218290280.8
 12/02  16:00:00,,0.449123606,0.449123606,220266697.6,224586693.3
 12/02  17:00:00,,-0.288245295,0.438652402,261220275.9,227822284.3
 12/02  18:00:00,,0.336444343,0.336444343,98710782.66,248446117.8
 12/02  19:00:00,,0.435010244,0.435010244,79045145.44,15206923.28
 12/02  20:00:00,,0.352378784,0.352378784,72454720.42,7212348.775
 12/02  21:00:00,,0.254495789,0.254495789,72241203.17,7212348.775
 12/02  22:00:00,,0.219895288,0.219895288,72165727.31,11108030.07
 12/02  23:00:00,,0.12610972,0.12610972,71961148,7212348.775
 12/02  24:00:00,,0.097882996,0.097882996,71899575.59,7212348.775
 12/03  01:00:00,,0.069883906,0.069883906,67928369.71,12917819.79
 12/03  02:00:00,,0.025651421,0.014113362,61853240.55,7212348.775
 12/03  03:00:00,,0.01859474,0.007056681,74799381.69,7212348.775
 12/03  04:00:00,,0.01859474,0.007056681,61863016.01,11109027.7
 12/03  05:00:00,,0.01859474,0.007056681,79444521.92,7993447.139
 12/03  06:00:00,,0.083698314,0.072160255,61863016.01,7212348.775
 12/03  07:00:00,,0.051374162,0.039836103,99570911.29,12611121.62
 12/03  08:00:00,,0.078917981,0.067379923,49323291.93,11170767.44
 12/03  09:00:00,,0.136964874,0.125426815,54304725.69,11593997.14
 12/03  10:00:00,,0.173841724,0.162303665,48801243.4,11183346.63
 12/03  11:00:00,,0.251920485,0.240382427,56311135.1,7597670.073
 12/03  12:00:00,,0.260115341,0.248577282,52883386.77,14800183.23
 12/03  13:00:00,,0.226653014,0.215114956,62463972.76,11198959.24
 12/03  14:00:00,,0.318233553,0.318233553,54199493.94,11238677.31
 12/03  15:00:00,,0.329387662,0.329387662,60841423.3,11211528.92
 12/03  16:00:00,,0.272618789,0.247894377,54124254.92,11180538.56
 12/03  17:00:00,,0.285454132,0.285454132,59420565.37,11166738.32
 12/03  18:00:00,,0.241520601,0.241520601,78623076.48,8744480.72
 12/03  19:00:00,,0.226269064,0.226269064,72179630.76,9599293.841
 12/03  20:00:00,,0.223309811,0.223309811,72173175.59,7212348.775
 12/03  21:00:00,,0.165262918,0.165262918,72046554.9,11108405.61
 12/03  22:00:00,,0.160710221,0.160710221,72036623.86,7212348.775
 12/03  23:00:00,,0.117914865,0.117914865,71943272.14,7212348.775
 12/03  24:00:00,,0.086273617,0.086273617,71874251.45,11108580.72
 12/04  01:00:00,,0.240837696,0.240837696,73841457.51,7212348.775
 12/04  02:00:00,,0.175090396,0.173913043,73695471.3,7212348.775
 12/04  03:00:00,,0.138668817,0.137491464,73698039.52,11108102.98
 12/04  04:00:00,,0.094052381,0.092875028,73618591.25,7212348.775
 12/04  05:00:00,,0.081077194,0.079899841,73521267.11,7212348.775
 12/04  06:00:00,,0.12387255,0.122695197,82180667.69,11108280.78
 12/04  07:00:00,,0.157790146,0.156612793,114386924.5,11227120.61
 12/04  08:00:00,,0.219251562,0.218074209,438060406.9,100329063
 12/04  09:00:00,,0.447341705,0.446164352,450394450.3,67197640.52
 12/04  10:00:00,,0.494689759,0.493512406,370128629.8,53099340.15
 12/04  11:00:00,,0.623303463,0.62212611,347975604.1,39163372.87
 12/04  12:00:00,,0.52883499,0.527657637,351049486,31344616.69
 12/04  13:00:00,,0.674293674,0.673116321,360982065,36443250.69
 12/04  14:00:00,,0.271113135,0.542226269,346326163.3,31787170.28
 12/04  15:00:00,,0.322786251,0.645572502,328231533,25037616.39
 12/04  16:00:00,,0.447757796,0.895515593,324484116.2,24932910.49
 12/04  17:00:00,,2.048075095,0.653312087,350999968.9,66164753.28
 12/04  18:00:00,,2.009832436,0.615069429,345543351,78404037.92
 12/04  19:00:00,,1,1,249448920.6,89291629.35
 12/04  20:00:00,,0.805372183,0.805372183,251159913.8,98649624.46
 12/04  21:00:00,,0.57728204,0.57728204,250938791.5,104087467
 12/04  22:00:00,,0.592761211,0.592761211,255711939.1,106750896.9
 12/04  23:00:00,,0.389255634,0.389255634,100704522.2,11177729.36
 12/04  24:00:00,,0.340541771,0.340541771,92744575.73,11186865.29
 12/05  01:00:00,,0.240837696,0.240837696,73841457.51,7212348.775
 12/05  02:00:00,,0.063217567,0.173913043,73695471.3,11107613.27
 12/05  03:00:00,,0.026795987,0.137491464,73454005.53,7212348.775
 12/05  04:00:00,,-0.017820448,0.092875028,73374557.26,7212348.775
 12/05  05:00:00,,-0.030795636,0.079899841,73277233.12,11107860.65
 12/05  06:00:00,,0.01199972,0.122695197,366089345.6,7212348.775
 12/05  07:00:00,,0.045917316,0.156612793,353158792.4,11219706.02
 12/05  08:00:00,,0.107378732,0.218074209,344388770.4,109811838.9
 12/05  09:00:00,,0.335468876,0.446164352,397310073.3,64550537.52
 12/05  10:00:00,,0.382816929,0.493512406,330123605,31771722.87
 12/05  11:00:00,,0.511430633,0.62212611,315330622.6,25389717.7
 12/05  12:00:00,,0.41696216,0.527657637,319573236.8,30729040.89
 12/05  13:00:00,,0.336558161,0.673116321,321070106.6,36746800.26
 12/05  14:00:00,,0.271113135,0.542226269,321504821.6,33559325.22
 12/05  15:00:00,,0.322786251,0.645572502,308519940.5,23155471.87
 12/05  16:00:00,,0.447757796,0.895515593,318650582.1,40339304.21
 12/05  17:00:00,,1.789861191,0.653312087,349840620.9,50586795.29
 12/05  18:00:00,,1.751618533,0.615069429,352368968.1,77359972.25
 12/05  19:00:00,,1,1,254307178.2,93280637.97
 12/05  20:00:00,,0.805372183,0.805372183,248859697.6,97112870.35
 12/05  21:00:00,,0.57728204,0.57728204,241172037.6,104014399.2
 12/05  22:00:00,,0.592761211,0.592761211,240628644.9,107988139.7
 12/05  23:00:00,,0.389255634,0.389255634,100704522.2,10081562.23
 12/05  24:00:00,,0.340541771,0.340541771,92744575.73,11176454.43
 12/06  01:00:00,,0.240837696,0.240837696,73841457.51,11107006.39
 12/06  02:00:00,,0.083710734,0.173913043,73695471.3,7212348.775
 12/06  03:00:00,,0.047289154,0.137491464,73498708.34,7212348.775
 12/06  04:00:00,,0.002672719,0.092875028,73419260.06,11107229.11
 12/06  05:00:00,,-0.010302469,0.079899841,73321935.92,7212348.775
 12/06  06:00:00,,0.032492887,0.122695197,316471593.3,7212348.775
 12/06  07:00:00,,0.066410483,0.156612793,293985677.7,15219858.13
 12/06  08:00:00,,0.127871899,0.218074209,335238122.1,118925872.8
 12/06  09:00:00,,0.355962043,0.446164352,435345378.3,86966771.13
 12/06  10:00:00,,0.403310096,0.493512406,359630866.3,81553692.32
 12/06  11:00:00,,0.5319238,0.62212611,326893658.3,52353037.75
 12/06  12:00:00,,0.437455327,0.527657637,320741762.1,32740182.31
 12/06  13:00:00,,0.582914012,0.673116321,346995260.1,32135464.76
 12/06  14:00:00,,0.452023959,0.542226269,323156134.3,36076114.47
 12/06  15:00:00,,0.322786251,0.645572502,307922312.9,25038422.08
 12/06  16:00:00,,0.938218392,0.895515593,313539783.9,24942862.11
 12/06  17:00:00,,0.696014887,0.653312087,344309493.5,40877530.37
 12/06  18:00:00,,0.657772228,0.615069429,332199488.1,57353665.72
 12/06  19:00:00,,1,1,231587552.6,60336473.83
 12/06  20:00:00,,0.805372183,0.805372183,231871969.7,74605192.65
 12/06  21:00:00,,0.57728204,0.57728204,228889686.8,85969865.58
 12/06  22:00:00,,0.592761211,0.592761211,234804120.3,91779837.87
 12/06  23:00:00,,0.389255634,0.389255634,100704522.2,11178819.96
 12/06  24:00:00,,0.340541771,0.340541771,92744575.73,11197002.61
 12/07  01:00:00,,0.240837696,0.240837696,73841457.51,7212348.775
 12/07  02:00:00,,0.170523932,0.173913043,73695471.3,11107035.24
 12/07  03:00:00,,0.134102353,0.137491464,73688078.46,7212348.775
 12/07  04:00:00,,0.089485917,0.092875028,73608630.18,7212348.775
 12/07  05:00:00,,0.07651073,0.079899841,73511306.04,11106694.07
 12/07  06:00:00,,0.119306086,0.122695197,328449521.8,7212348.775
 12/07  07:00:00,,0.153223682,0.156612793,309956590.6,11210627.66
 12/07  08:00:00,,0.214685098,0.218074209,317035307.4,124198245
 12/07  09:00:00,,0.442775241,0.446164352,381266945.3,67316524.27
 12/07  10:00:00,,0.490123295,0.493512406,331140796.4,39894532
 12/07  11:00:00,,0.618736999,0.62212611,318055834.2,34678298.63
 12/07  12:00:00,,0.263828819,0.527657637,326409126,30746144.31
 12/07  13:00:00,,0.724556622,0.673116321,328545192.8,36780123.7
 12/07  14:00:00,,0.271113135,0.542226269,328873350.3,32338695.21
 12/07  15:00:00,,0.322786251,0.645572502,315361033.6,24307194.01
 12/07  16:00:00,,0.447757796,0.895515593,315499250.2,24948343.89
 12/07  17:00:00,,2.299389835,0.653312087,340572774.6,46643880.8
 12/07  18:00:00,,2.261147176,0.615069429,329398761.7,55715685.91
 12/07  19:00:00,,1,1,220098664,77628741.29
 12/07  20:00:00,,0.805372183,0.805372183,214533362.5,82207226.21
 12/07  21:00:00,,0.57728204,0.57728204,209302150,84001158.45
 12/07  22:00:00,,0.592761211,0.592761211,213747851.7,91444842.53
 12/07  23:00:00,,0.389255634,0.389255634,100704522.2,7212348.775
 12/07  24:00:00,,0.340541771,0.340541771,92744575.73,11173449.3
 12/08  01:00:00,,0.240837696,0.240837696,73841457.51,11106865.21
 12/08  02:00:00,,0.043271952,0.173913043,73695471.3,7212348.775
 12/08  03:00:00,,0.006850373,0.137491464,73410497.13,7212348.775
 12/08  04:00:00,,-0.037766063,0.092875028,73331048.86,11107054.04
 12/08  05:00:00,,-0.05074125,0.079899841,73233724.72,7212348.775
 12/08  06:00:00,,-0.007945894,0.122695197,304129195.6,7212348.775
 12/08  07:00:00,,0.025971702,0.156612793,288506962.7,15219769.95
 12/08  08:00:00,,0.087433118,0.218074209,303519607.8,125624470.3
 12/08  09:00:00,,0.315523261,0.446164352,402436963.9,97267074.78
 12/08  10:00:00,,0.362871315,0.493512406,336674832.6,91327856.03
 12/08  11:00:00,,0.311063055,0.62212611,328914834.3,89250596.38
 12/08  12:00:00,,0.263828819,0.527657637,327320089.4,75655218.09
 12/08  13:00:00,,0.608498323,0.673116321,366297032.8,70078286.24
 12/08  14:00:00,,0.477608271,0.542226269,333827448.3,81691426.49
 12/08  15:00:00,,0.322786251,0.645572502,341622086.2,91581090.08
 12/08  16:00:00,,0.447757796,0.895515593,338160598,91818852.83
 12/08  17:00:00,,1.44377149,0.653312087,377300699.1,98855242.77
 12/08  18:00:00,,1.405528832,0.615069429,367585309.1,99502058.34
 12/08  19:00:00,,1,1,272608789.8,106411671.1
 12/08  20:00:00,,0.805372183,0.805372183,252089922.1,100592611.4
 12/08  21:00:00,,0.57728204,0.57728204,237095100,99691865.48
 12/08  22:00:00,,0.592761211,0.592761211,243559970.8,107719340.7
 12/08  23:00:00,,0.389255634,0.389255634,100704522.2,11189579.87
 12/08  24:00:00,,0.340541771,0.340541771,92744575.73,11182872.19
 12/09  01:00:00,,0.063282495,0.063282495,61960495.73,7212348.775
 12/09  02:00:00,,-0.015842089,0.046892784,61924744,11107021.33
 12/09  03:00:00,,-0.035191054,0.02754382,61787897.18,7212348.775
 12/09  04:00:00,,-0.054540018,0.008194855,61745690.28,7212348.775
 12/09  05:00:00,,-0.058637446,0.004097428,61703483.38,11107676.25
 12/09  06:00:00,,-0.058637446,0.004097428,370540775.4,7212348.775
 12/09  07:00:00,,-0.051580764,0.011154109,332210161,11219647.74
 12/09  08:00:00,,-0.005826155,0.056908718,301663375.7,177019677.9
 12/09  09:00:00,,0.108446552,0.171181425,297018145.5,178690551
 12/09  10:00:00,,0.194037264,0.256772137,286331447.4,182510064.3
 12/09  11:00:00,,0.475529251,0.475529251,270854509.2,178240344.3
 12/09  12:00:00,,0.43762264,0.511267926,269460603.9,181920231
 12/09  13:00:00,,0.501707262,0.501707262,230772263.5,178753439.4
 12/09  14:00:00,,0.480583488,0.573867517,225521941.4,184145744.6
 12/09  15:00:00,,0.516958798,0.516958798,225644561.8,182848678.8
 12/09  16:00:00,,0.302534417,0.449123606,240830960,188438611.4
 12/09  17:00:00,,0.438652402,0.438652402,261283476.6,195756516.3
 12/09  18:00:00,,0.776211908,0.336444343,100073450.5,233765434.7
 12/09  19:00:00,,0.435010244,0.435010244,79789426.28,11216464.76
 12/09  20:00:00,,0.352378784,0.352378784,72454720.42,11108402.6
 12/09  21:00:00,,0.254495789,0.254495789,72241203.17,7212348.775
 12/09  22:00:00,,0.219895288,0.219895288,72165727.31,7212348.775
 12/09  23:00:00,,0.12610972,0.12610972,71961148,11107909.11
 12/09  24:00:00,,0.097882996,0.097882996,71899575.59,7212348.775
